,hotel_name,published_date,rating,review,review_language,title,trip_date,tokens,Stemming,Lemmatisation
33,Center Parcs Het Meerdal,29 août 2015,4,Cottages anciens mais spacieux. Grand parc Boise avec nombreux animaux...je recommande les velos....Aquamundo assez grand et varie. Petit plus: le prêt de maxi balles dans la piscine. Superette abordable. Attention peu de gens parlent français il faut donc se débrouiller en anglais. Je conseille la resa de pass toverland sur le site de center... c est un super rapport qualité prix!!!! Sensations garanties avec peu d attente et a 10 minutes de là...,fr,super pour un midweek en famille!, août 2015,"['anciens', 'spacieux', 'grand', 'boise', 'nombreux', 'animaux', 'recommande', 'velos', ' aquamundo', 'grand', 'varie', 'petit', 'pret', 'maxi', 'balles', 'piscine', 'superette', 'abordable', 'attention', 'gens', 'parlent', 'francais', 'debrouiller', 'anglais', 'conseille', 'resa', 'pass', 'toverland', 'super', 'qualite', 'prix', 'sensations', 'garanties', 'attente', 'minutes']","['ancien', 'spacieux', 'grand', 'bois', 'nombreux', 'animal', 'recommand', 'velos', ' aquamundo', 'grand', 'var', 'pet', 'pret', 'max', 'ball', 'piscin', 'superet', 'abord', 'attent', 'gen', 'parlent', 'franc', 'debrouill', 'anglais', 'conseil', 'res', 'pass', 'toverland', 'sup', 'qualit', 'prix', 'sensat', 'garant', 'attent', 'minut']","['anciens', 'spacieux', 'grand', 'boise', 'nombreux', 'animaux', 'recommande', 'velos', ' aquamundo', 'grand', 'varie', 'petit', 'pret', 'maxi', 'ball', 'piscine', 'superette', 'abordable', 'attention', 'gen', 'parlent', 'francais', 'debrouiller', 'anglais', 'conseille', 'resa', 'pas', 'toverland', 'super', 'qualite', 'prix', 'sensation', 'garanties', 'attente', 'minute']"
34,Center Parcs Het Meerdal,28 octobre 2015,5,"Adeptes de center parcs depuis plusieurs années, nous avons testé cette fois, le domaine de Het Meerdal. Nous avons été agréablement surpris. Les cottages sont en pleine forêt avec un accès dans les bois pour se balader. Nous avions un ''cottage comfort'' , n\u00b0234, (59m2) avec wc séparé. Ce logement était très propre, très fonctionnel et agréable. Les peintures venaient d'être refaites ainsi que le carrelage de la cuisine et de la salle de bain. Depuis le salon, nous pouvions voir des écureuils et même un daim !!! L'aqua Mundo est bien conçu et super agréable, avec plusieurs petits bassins dont un extérieur. Le seul toboggan est très bien également. En résumé, un super week-end en famille (avec 2 adolescents).Nous avons apprécié ce domaine mais avons préféré les domaines belges de De Vossemeren et Erperheide qui restent pour nous, pour le moment les meilleurs, bien devant les domaines français.",fr,super week-end en famille, octobre 2015,"['adeptes', 'depuis', 'plusieurs', 'annees', 'teste', 'cette', 'domaine', 'het', 'meerdal', 'agreablement', 'surpris', 'pleine', 'foret', 'acces', 'balader', 'comfort', 'n u00b0234', '59m2', 'separe', 'logement', 'propre', 'fonctionnel', 'agreable', 'peintures', 'venaient', 'd etre', 'refaites', 'ainsi', 'carrelage', 'cuisine', 'salle', 'bain', 'depuis', 'salon', 'pouvions', 'ecureuils', 'daim', 'l aqua', 'bien', 'concu', 'super', 'agreable', 'plusieurs', 'petits', 'bassins', 'dont', 'exterieur', 'seul', 'toboggan', 'bien', 'egalement', 'resume', 'super', 'week end', 'famille', 'adolescents', ' nous', 'apprecie', 'domaine', 'prefere', 'domaines', 'belges', 'vossemeren', 'erperheide', 'restent', 'moment', 'meilleurs', 'bien', 'domaines', 'francais']","['adept', 'depuis', 'plusieur', 'anne', 'test', 'cet', 'domain', 'het', 'meerdal', 'agreabl', 'surpr', 'plein', 'foret', 'acce', 'balad', 'comfort', 'n u00b0234', '59m2', 'separ', 'log', 'propr', 'fonctionnel', 'agreabl', 'peintur', 'ven', 'd etr', 'refait', 'ains', 'carrelag', 'cuisin', 'sall', 'bain', 'depuis', 'salon', 'pouvion', 'ecureuil', 'daim', 'l aqu', 'bien', 'concu', 'sup', 'agreabl', 'plusieur', 'petit', 'bassin', 'dont', 'exterieur', 'seul', 'toboggan', 'bien', 'egal', 'resum', 'sup', 'week end', 'famill', 'adolescent', ' nous', 'apprec', 'domain', 'prefer', 'domain', 'belg', 'vossemeren', 'erperheid', 'restent', 'moment', 'meilleur', 'bien', 'domain', 'franc']","['adeptes', 'depuis', 'plusieurs', 'annees', 'teste', 'cette', 'domaine', 'het', 'meerdal', 'agreablement', 'surpris', 'pleine', 'foret', 'acces', 'balader', 'comfort', 'n u00b0234', '59m2', 'separe', 'logement', 'propre', 'fonctionnel', 'agreable', 'peintures', 'venaient', 'd etre', 'refaites', 'ainsi', 'carrelage', 'cuisine', 'salle', 'bain', 'depuis', 'salon', 'pouvions', 'ecureuils', 'daim', 'l aqua', 'bien', 'concu', 'super', 'agreable', 'plusieurs', 'petits', 'bassins', 'dont', 'exterieur', 'seul', 'toboggan', 'bien', 'egalement', 'resume', 'super', 'week end', 'famille', 'adolescent', ' nous', 'apprecie', 'domaine', 'prefere', 'domaines', 'belges', 'vossemeren', 'erperheide', 'restent', 'moment', 'meilleurs', 'bien', 'domaines', 'francais']"
35,Center Parcs Het Meerdal,4 décembre 2015,4,"Points positifs:Cottage 8 personnes tres sympaSuperbe forêt Aquamundo trés grand et trés bien pour les petits et les grands Prestations, accueil toujours au top Parc d attractions a proximitéPoints negatifs:Auncun ...",fr,Trés bon séjour, avril 2015,"['points', 'positifs', 'personnes', 'sympasuperbe', 'foret', 'aquamundo', 'tres', 'grand', 'tres', 'bien', 'petits', 'grands', 'prestations', 'accueil', 'top', 'attractions', 'proximitepoints', 'negatifs', 'auncun']","['point', 'posit', 'person', 'sympasuperb', 'foret', 'aquamundo', 'tre', 'grand', 'tre', 'bien', 'petit', 'grand', 'prestat', 'accueil', 'top', 'attract', 'proximitepoint', 'negat', 'auncun']","['point', 'positifs', 'personnes', 'sympasuperbe', 'foret', 'aquamundo', 'tres', 'grand', 'tres', 'bien', 'petits', 'grand', 'prestations', 'accueil', 'top', 'attraction', 'proximitepoints', 'negatifs', 'auncun']"
36,Center Parcs Het Meerdal,12 janvier 2016,3,"Cottage très propre mais mobilier très ancien.Cuisine bien &quot;équipée&quot;.Emplacement assez éloigné de toute activité (n\u00b0559). Chouette endroit malgré tout pour un wkend en famille, nombreuses activités pour les enfants (en majorité payantes!). Mais infrastructure des jeux dans le dôme pas adaptée au tout petit.",fr,Assez vieillot, décembre 2015,"['propre', 'mobilier', 'ancien cuisine', 'bien', 'equipee', ' emplacement', 'eloigne', 'activite', 'n u00b0559', 'chouette', 'endroit', 'wkend', 'famille', 'nombreuses', 'activites', 'enfants', 'majorite', 'payantes', 'infrastructure', 'jeux', 'dome', 'adaptee', 'petit']","['propr', 'mobili', 'ancien cuisin', 'bien', 'equipe', ' emplac', 'eloign', 'activit', 'n u00b0559', 'chouet', 'endroit', 'wkend', 'famill', 'nombreux', 'activit', 'enfant', 'majorit', 'pai', 'infrastructur', 'jeux', 'dom', 'adapte', 'pet']","['propre', 'mobilier', 'ancien cuisine', 'bien', 'equipee', ' emplacement', 'eloigne', 'activite', 'n u00b0559', 'chouette', 'endroit', 'wkend', 'famille', 'nombreuses', 'activites', 'enfants', 'majorite', 'payantes', 'infrastructure', 'jeux', 'dome', 'adaptee', 'petit']"
37,Center Parcs Het Meerdal,14 février 2016,5,"Nous serjournions au CP a proximité de celui ci (limbursge peel) qui se trouve a 5min de voiture. Nous passions la journee dans ce CP car l'aqua mundo dans l'autre parc etait mediocre. Bref, l'aqua mundo de ce parc est tres correct, beaucoup de bassins, de jeux enfants, riviere sauvage, cascades etc.... le bonheur pour toute la famille. Vraiment genial ! Nous avons mangé au snack (frite burger), qualité prix correct. Parc propre.",fr,Aqua mundo , mars 2015,"['serjournions', 'proximite', 'celui', 'limbursge', 'peel', '5min', 'voiture', 'passions', 'journee', 'l aqua', 'l autre', 'mediocre', 'bref', 'l aqua', 'correct', 'beaucoup', 'bassins', 'jeux', 'enfants', 'riviere', 'sauvage', 'cascades', 'etc', 'bonheur', 'famille', 'genial', 'mange', 'snack', 'frite', 'burger', 'qualite', 'prix', 'correct', 'propre']","['serjourn', 'proximit', 'celui', 'limbursg', 'peel', '5min', 'voitur', 'passion', 'journe', 'l aqu', 'l autr', 'mediocr', 'bref', 'l aqu', 'correct', 'beaucoup', 'bassin', 'jeux', 'enfant', 'rivier', 'sauvag', 'cascad', 'etc', 'bonheur', 'famill', 'genial', 'mang', 'snack', 'frit', 'burg', 'qualit', 'prix', 'correct', 'propr']","['serjournions', 'proximite', 'celui', 'limbursge', 'peel', '5min', 'voiture', 'passion', 'journee', 'l aqua', 'l autre', 'mediocre', 'bref', 'l aqua', 'correct', 'beaucoup', 'bassins', 'jeux', 'enfants', 'riviere', 'sauvage', 'cascade', 'etc', 'bonheur', 'famille', 'genial', 'mange', 'snack', 'frite', 'burger', 'qualite', 'prix', 'correct', 'propre']"
38,Center Parcs Het Meerdal,4 mai 2015,4,"Nous avons passé une mid week avec 2 enfants de 8 et 11 ans : super semaine! Domaine boisé avec notre cottage à 1 mètre du bord du lacet les canards viennent manger sur la terrasse. Terrain plat donc parfait pour les vélos. L'aqua mundo avec sa rivière sauvage est parfaite.Avec une réservation en avance par internet + choix de l'emplacement gratuit + 3 activités gratuites, le prix est imbattable.",fr,Excellent rapport qualité prix, avril 2015,"['passe', 'mid', 'week', 'enfants', 'super', 'domaine', 'boise', 'metre', 'bord', 'lacet', 'canards', 'viennent', 'manger', 'terrasse', 'terrain', 'plat', 'parfait', 'velos', 'l aqua', 'riviere', 'sauvage', 'parfaite avec', 'reservation', 'avance', 'internet', 'choix', 'l emplacement', 'gratuit', 'activites', 'gratuites', 'prix', 'imbattable']","['pass', 'mid', 'week', 'enfant', 'sup', 'domain', 'bois', 'metr', 'bord', 'lacet', 'canard', 'viennent', 'mang', 'terr', 'terrain', 'plat', 'parf', 'velos', 'l aqu', 'rivier', 'sauvag', 'parfaite avec', 'reserv', 'avanc', 'internet', 'choix', 'l emplac', 'gratuit', 'activit', 'gratuit', 'prix', 'imbatt']","['passe', 'mid', 'week', 'enfants', 'super', 'domaine', 'boise', 'metre', 'bord', 'lacet', 'canard', 'viennent', 'manger', 'terrasse', 'terrain', 'plat', 'parfait', 'velos', 'l aqua', 'riviere', 'sauvage', 'parfaite avec', 'reservation', 'avance', 'internet', 'choix', 'l emplacement', 'gratuit', 'activites', 'gratuites', 'prix', 'imbattable']"
39,Center Parcs Het Meerdal,25 avril 2015,3,"Déçu par le nombre d'activités de l'aqua monde, essentiellement. Manque de sensations. La fermeture est trop tôt pour le restaurant buffet et non précisé à l'arrivée.. Nous avons failli ne pouvoir manger à l'Evergreen le 1er soir, car l'heure de fermeture n'est pas noté sur nos tickets repas..                            ",fr,Pas le meilleur des centres parcs.., avril 2015,"['decu', 'nombre', 'd activites', 'l aqua', 'monde', 'essentiellement', 'manque', 'sensations', 'fermeture', 'tot', 'restaurant', 'buffet', 'precise', 'l arrivee  ', 'failli', 'pouvoir', 'manger', 'l evergreen', '1er', 'soir', 'l heure', 'fermeture', 'note', 'tickets', 'repas  ']","['decu', 'nombr', 'd activit', 'l aqu', 'mond', 'essentiel', 'manqu', 'sensat', 'fermetur', 'tot', 'restaur', 'buffet', 'precis', 'l arrivee  ', 'faill', 'pouvoir', 'mang', 'l evergreen', '1er', 'soir', 'l heur', 'fermetur', 'not', 'ticket', 'repas  ']","['decu', 'nombre', 'd activites', 'l aqua', 'monde', 'essentiellement', 'manque', 'sensation', 'fermeture', 'tot', 'restaurant', 'buffet', 'precise', 'l arrivee  ', 'failli', 'pouvoir', 'manger', 'l evergreen', '1', 'soir', 'l heure', 'fermeture', 'note', 'ticket', 'repas  ']"
40,Center Parcs Het Meerdal,1 mai 2015,4,"C est le deuxième séjour dans ce parc , le personnel est agréable et fait des efforts pour dire quelques mots en français , l aquamondo est propre , le nombre d activité dans l aquamondo est un peu juste avec des &quot; ados &quot; , nous avons pris les pass Toverland est c est le gros plus de ce centerparc  , des attractions à 10 min en voiture avec trés peu d'attente et pour toute la famille , je vous recommande ce parc si vous prennez les pass Toverland",fr,Toverland le plus de ce center parc, avril 2015,"['deuxieme', 'personnel', 'agreable', 'efforts', 'dire', 'quelques', 'mots', 'francais', 'aquamondo', 'propre', 'nombre', 'activite', 'aquamondo', 'juste', 'ados', 'pris', 'pass', 'toverland', 'gros', 'centerparc', 'attractions', 'min', 'voiture', 'tres', 'd attente', 'famille', 'recommande', 'prennez', 'pass', 'toverland']","['deuxiem', 'personnel', 'agreabl', 'effort', 'dir', 'quelqu', 'mot', 'franc', 'aquamondo', 'propr', 'nombr', 'activit', 'aquamondo', 'just', 'ados', 'pris', 'pass', 'toverland', 'gros', 'centerparc', 'attract', 'min', 'voitur', 'tre', 'd attent', 'famill', 'recommand', 'pren', 'pass', 'toverland']","['deuxieme', 'personnel', 'agreable', 'effort', 'dire', 'quelques', 'mot', 'francais', 'aquamondo', 'propre', 'nombre', 'activite', 'aquamondo', 'juste', 'ado', 'pris', 'pas', 'toverland', 'gros', 'centerparc', 'attraction', 'min', 'voiture', 'tres', 'd attente', 'famille', 'recommande', 'prennez', 'pas', 'toverland']"
41,Center Parcs Het Meerdal,21 avril 2015,4,"Remise des clés rapide.Le cottage ainsi que le parc en général sont propres et bien entretenus.Les lits étaient de très bonne qualité.L'aqua mundo est très agréable (températures ambiante et de l'eau très satisfaisantes). Les + = Toboggans et rivière sauvage accessibles même avec enfants en bas age.La taille et le nombre de cabine familiale est très bien.Les - = la plupart des casiers sont trop petitsA mon gout il manque quelques toboggans, à la fois pour adulte et enfants.",fr,Agréable, avril 2015,"['remise', 'cles', 'rapide le', 'ainsi', 'general', 'propres', 'bien', 'entretenus les', 'lits', 'bonne', 'qualite l aqua', 'agreable', 'temperatures', 'ambiante', 'l eau', 'satisfaisantes', 'toboggans', 'riviere', 'sauvage', 'accessibles', 'enfants', 'bas', 'age la', 'taille', 'nombre', 'cabine', 'familiale', 'bien les', 'plupart', 'casiers', 'petitsa', 'gout', 'manque', 'quelques', 'toboggans', 'adulte', 'enfants']","['remis', 'cle', 'rapide l', 'ains', 'general', 'propr', 'bien', 'entretenus l', 'lit', 'bon', 'qualite l aqu', 'agreabl', 'temperatur', 'ambi', 'l eau', 'satisfais', 'toboggan', 'rivier', 'sauvag', 'accessibl', 'enfant', 'bas', 'age l', 'taill', 'nombr', 'cabin', 'familial', 'bien l', 'plupart', 'casi', 'petits', 'gout', 'manqu', 'quelqu', 'toboggan', 'adult', 'enfant']","['remise', 'cles', 'rapide le', 'ainsi', 'general', 'propres', 'bien', 'entretenus les', 'lit', 'bonne', 'qualite l aqua', 'agreable', 'temperature', 'ambiante', 'l eau', 'satisfaisantes', 'toboggan', 'riviere', 'sauvage', 'accessibles', 'enfants', 'ba', 'age la', 'taille', 'nombre', 'cabine', 'familiale', 'bien les', 'plupart', 'casiers', 'petitsa', 'gout', 'manque', 'quelques', 'toboggan', 'adulte', 'enfants']"
42,Center Parcs Het Meerdal,24 avril 2015,5,"Du calme, la nature,deux écureuils et des oiseaux comme voisins les plus proches.De l'espace, beaucoup d'espace, nous avons été conquis. Les services sont très bien, il y a beaucoup de choses pensées pour les plus petits.Quant au service aquatique c'est magique, on y passe des heures sans être bousculé ni faire de queue, c'est super.",fr,Super top rapport qualité prix, avril 2015,"['calme', 'nature', 'deux', 'ecureuils', 'oiseaux', 'voisins', 'proches de', 'l espace', 'beaucoup', 'd espace', 'conquis', 'services', 'bien', 'beaucoup', 'choses', 'pensees', 'petits quant', 'service', 'aquatique', 'magique', 'heures', 'bouscule', 'queue', 'super']","['calm', 'natur', 'deux', 'ecureuil', 'oiseau', 'voisin', 'proches d', 'l espac', 'beaucoup', 'd espac', 'conqu', 'servic', 'bien', 'beaucoup', 'chos', 'pense', 'petits qu', 'servic', 'aquat', 'magiqu', 'heur', 'bouscul', 'queu', 'sup']","['calme', 'nature', 'deux', 'ecureuils', 'oiseaux', 'voisins', 'proches de', 'l espace', 'beaucoup', 'd espace', 'conquis', 'service', 'bien', 'beaucoup', 'choses', 'pensees', 'petits quant', 'service', 'aquatique', 'magique', 'heures', 'bouscule', 'queue', 'super']"
43,Center Parcs Het Meerdal,21 avril 2015,4,"Nous avons profité d'une très agréable semaine durant les vacances de février à un prix imbattable pour 6 personnes !Durant notre séjour, nous avons bénéficié de 2 parties de bowling gratuites en Friend.Petit bémol : les chambres étaient assez petites et justes pour installer le lit bébé !La piscine plus petite mais avec moins de monde et mieux répartie. La rivière sauvage un peu courte mais sympa. Le manque de personnel parlant français est assez contraignant.Heureusement, ma fille de 20 ans était là !",fr,Excellent sejour !, février 2015,"['profite', 'd une', 'agreable', 'durant', 'vacances', 'fevrier', 'prix', 'imbattable', 'personnes', 'durant', 'beneficie', 'parties', 'bowling', 'gratuites', 'friend petit', 'bemol', 'chambres', 'petites', 'justes', 'installer', 'lit', 'bebe', 'piscine', 'petite', 'monde', 'mieux', 'repartie', 'riviere', 'sauvage', 'courte', 'sympa', 'manque', 'personnel', 'parlant', 'francais', 'contraignant heureusement', 'fille']","['profit', 'd un', 'agreabl', 'dur', 'vacanc', 'fevri', 'prix', 'imbatt', 'person', 'dur', 'benefic', 'part', 'bowling', 'gratuit', 'friend pet', 'bemol', 'chambr', 'petit', 'just', 'install', 'lit', 'beb', 'piscin', 'petit', 'mond', 'mieux', 'repart', 'rivier', 'sauvag', 'court', 'symp', 'manqu', 'personnel', 'parl', 'franc', 'contraignant heur', 'fill']","['profite', 'd une', 'agreable', 'durant', 'vacances', 'fevrier', 'prix', 'imbattable', 'personnes', 'durant', 'beneficie', 'party', 'bowl', 'gratuites', 'friend petit', 'bemol', 'chambres', 'petite', 'justes', 'installer', 'light', 'bebe', 'piscine', 'petite', 'monde', 'mieux', 'repartie', 'riviere', 'sauvage', 'courte', 'sympa', 'manque', 'personnel', 'parlant', 'francais', 'contraignant heureusement', 'fille']"
44,Center Parcs Het Meerdal,14 mars 2015,4,"Center parcs très sympa et très nature avec de nombreux animaux (biches, écureuils, canards...) présents dès le petit-déjeuner de l'autre côté de la baie-vitrée du bungalow. Installations sympas et peu de monde quand nous y sommes allés.Petit bémol sur le bruit de la route un peu présent et sur l'état du bungalow à l'arrivée, vraiment pas propre et sentant fortement le tabac...Malgré ça, séjour super : toute la famille a été ravie !",fr,Bon séjour en famille, mars 2015,"['sympa', 'nature', 'nombreux', 'animaux', 'biches', 'ecureuils', 'canards', 'presents', 'des', 'petit dejeuner', 'l autre', 'cote', 'baie vitree', 'bungalow', 'installations', 'sympas', 'monde', 'alles petit', 'bemol', 'bruit', 'route', 'present', 'l etat', 'bungalow', 'l arrivee', 'propre', 'sentant', 'fortement', 'tabac', 'super', 'famille', 'ravie']","['symp', 'natur', 'nombreux', 'animal', 'bich', 'ecureuil', 'canard', 'present', 'de', 'petit dejeun', 'l autr', 'cot', 'baie vitre', 'bungalow', 'install', 'symp', 'mond', 'alles pet', 'bemol', 'bruit', 'rout', 'present', 'l etat', 'bungalow', 'l arrive', 'propr', 'sent', 'fort', 'tabac', 'sup', 'famill', 'rav']","['sympa', 'nature', 'nombreux', 'animaux', 'biches', 'ecureuils', 'canard', 'present', 'de', 'petit dejeuner', 'l autre', 'cote', 'baie vitree', 'bungalow', 'installation', 'sympas', 'monde', 'alles petit', 'bemol', 'bruit', 'route', 'present', 'l etat', 'bungalow', 'l arrivee', 'propre', 'sentant', 'fortement', 'tabac', 'super', 'famille', 'ravie']"
45,Center Parcs Het Meerdal,14 avril 2015,4,"Grand cottage, peu de dérangements bien situé pour faire du vélo en famille, belle nature, en vélo, quelques odeurs pertinentes dans la nature, belle piste cyclable pour les enfants, beau cadre si beau temps              ",fr,beau séjour, avril 2015,"['grand', 'derangements', 'bien', 'situe', 'velo', 'famille', 'belle', 'nature', 'velo', 'quelques', 'odeurs', 'pertinentes', 'nature', 'belle', 'piste', 'cyclable', 'enfants', 'beau', 'cadre', 'beau', 'temps']","['grand', 'derang', 'bien', 'situ', 'velo', 'famill', 'bel', 'natur', 'velo', 'quelqu', 'odeur', 'pertinent', 'natur', 'bel', 'pist', 'cyclabl', 'enfant', 'beau', 'cadr', 'beau', 'temp']","['grand', 'derangement', 'bien', 'situe', 'velo', 'famille', 'belle', 'nature', 'velo', 'quelques', 'odeurs', 'pertinentes', 'nature', 'belle', 'piste', 'cyclable', 'enfants', 'beau', 'cadre', 'beau', 'temp']"
46,Center Parcs Het Meerdal,11 mars 2015,3,"Après plusieurs séjours dans d'autres CenterParcs en Belgique et en Hollande. Notre recherche prioritaire est surtout sur les activités à l'AquaMundo ... Sans regret sur notre choix. Même satisfaction que pour Port Zelande.L'année prochaine, on essaiera un autre parc ...                            ",fr,très bien pour des jeunes ados., mars 2015,"['apres', 'plusieurs', 'sejours', 'd autres', 'centerparcs', 'belgique', 'hollande', 'recherche', 'prioritaire', 'activites', 'l aquamundo', 'regret', 'choix', 'satisfaction', 'port', 'zelande l annee', 'prochaine', 'essaiera', 'autre']","['apre', 'plusieur', 'sejour', 'd autr', 'centerparc', 'belgiqu', 'holland', 'recherch', 'prioritair', 'activit', 'l aquamundo', 'regret', 'choix', 'satisfact', 'port', 'zelande l anne', 'prochain', 'essai', 'autr']","['apres', 'plusieurs', 'sejours', 'd autres', 'centerparcs', 'belgique', 'hollande', 'recherche', 'prioritaire', 'activites', 'l aquamundo', 'regret', 'choix', 'satisfaction', 'port', 'zelande l annee', 'prochaine', 'essaiera', 'autre']"
47,Center Parcs Het Meerdal,14 avril 2015,5,"laisser sa voiture une semaine, ne presque pas en voir d'ailleurs, les faons, les lapins, les écureuils qui viennent près de notre terrasse... le plein de nature avec le confort... pour les activités, elles sont nombreuses et variées, les prix sont corrects. pareil pour la nourriture, pas mal de services , comme la livraison des courses, les lits faits...              ",fr,super séjour avec enfants, avril 2015,"['laisser', 'voiture', 'presque', 'd ailleurs', 'faons', 'lapins', 'ecureuils', 'viennent', 'pres', 'terrasse', 'plein', 'nature', 'confort', 'activites', 'elles', 'nombreuses', 'variees', 'prix', 'corrects', 'pareil', 'nourriture', 'mal', 'services', 'livraison', 'courses', 'lits', 'faits']","['laiss', 'voitur', 'presqu', 'd ailleur', 'faon', 'lapin', 'ecureuil', 'viennent', 'pre', 'terr', 'plein', 'natur', 'confort', 'activit', 'elle', 'nombreux', 'varie', 'prix', 'correct', 'pareil', 'nourritur', 'mal', 'servic', 'livraison', 'cours', 'lit', 'fait']","['laisser', 'voiture', 'presque', 'd ailleurs', 'faons', 'lapin', 'ecureuils', 'viennent', 'pres', 'terrasse', 'plein', 'nature', 'confort', 'activites', 'elles', 'nombreuses', 'variees', 'prix', 'correct', 'pareil', 'nourriture', 'mal', 'service', 'livraison', 'course', 'lit', 'faits']"
48,Center Parcs Het Meerdal,12 mars 2015,5,"cottage confort tres bien , nous essayerons au prochaine vacances le cottage special enfant, on a adore le cadre , dain canard, lea ferme superbe pour les enfanrts dome egalement tres bien perroquet ect               ",fr,endroit propre et tres agreable on reviendra, février 2015,"['confort', 'bien', 'essayerons', 'prochaine', 'vacances', 'special', 'enfant', 'adore', 'cadre', 'dain', 'canard', 'lea', 'ferme', 'superbe', 'enfanrts', 'dome', 'egalement', 'bien', 'perroquet', 'ect']","['confort', 'bien', 'essai', 'prochain', 'vacanc', 'special', 'enfant', 'ador', 'cadr', 'dain', 'canard', 'le', 'ferm', 'superb', 'enfanrt', 'dom', 'egal', 'bien', 'perroquet', 'ect']","['confort', 'bien', 'essayerons', 'prochaine', 'vacances', 'special', 'enfant', 'adore', 'cadre', 'dain', 'canard', 'lea', 'ferme', 'superbe', 'enfanrts', 'dome', 'egalement', 'bien', 'perroquet', 'ect']"
49,Center Parcs Het Meerdal,10 mars 2015,4,"Séjour très agréable, rivière sauvage toboggan en famille super.Cottage toujours aussi bien pensée.Aux alentours Venlo (marché le samedi matin)D\u00fcsseldorf a 30 minutes.Enfin ne cherchez pas un grand supermarché cela ne se pratique pas ce sont de grandes supérettes aux tarifs raisonnables.Pour conclure nous y retournerons en famille très prochainement.",fr,Het meerdal sans hésitation, février 2015,"['agreable', 'riviere', 'sauvage', 'toboggan', 'famille', 'super cottage', 'bien', 'pensee aux', 'alentours', 'venlo', 'marche', 'samedi', 'matin', 'd u00fcsseldorf', 'minutes enfin', 'cherchez', 'grand', 'supermarche', 'pratique', 'grandes', 'superettes', 'tarifs', 'raisonnables pour', 'conclure', 'retournerons', 'famille', 'prochainement']","['agreabl', 'rivier', 'sauvag', 'toboggan', 'famill', 'super cottag', 'bien', 'pensee al', 'alentour', 'venlo', 'march', 'samed', 'matin', 'd u00fcsseldorf', 'minutes enfin', 'cherch', 'grand', 'supermarch', 'pratiqu', 'grand', 'superet', 'tarif', 'raisonnables pour', 'conclur', 'retourn', 'famill', 'prochain']","['agreable', 'riviere', 'sauvage', 'toboggan', 'famille', 'super cottage', 'bien', 'pensee aux', 'alentours', 'venlo', 'marche', 'samedi', 'matin', 'd u00fcsseldorf', 'minutes enfin', 'cherchez', 'grand', 'supermarche', 'pratique', 'grandes', 'superettes', 'tarifs', 'raisonnables pour', 'conclure', 'retournerons', 'famille', 'prochainement']"
50,Center Parcs Het Meerdal,7 mars 2015,5,contente de mes vacances meme si je trouve qu'il manque un peu de tobbogan (1 seul long et sans sensation)La riviere sauvage est tres bien.Dans l'ensemble center parc het merdal est reposant et ne manque pas activités sportives.,fr,vacances relaxantes, février 2015,"['contente', 'vacances', 'meme', 'qu il', 'manque', 'tobbogan', 'seul', 'long', 'sensation', 'riviere', 'sauvage', 'bien dans', 'l ensemble', 'het', 'merdal', 'reposant', 'manque', 'activites', 'sportives']","['content', 'vacanc', 'mem', 'qu il', 'manqu', 'tobbogan', 'seul', 'long', 'sensat', 'rivier', 'sauvag', 'bien dan', 'l ensembl', 'het', 'merdal', 'repos', 'manqu', 'activit', 'sportiv']","['contente', 'vacances', 'meme', 'qu il', 'manque', 'tobbogan', 'seul', 'long', 'sensation', 'riviere', 'sauvage', 'bien dans', 'l ensemble', 'het', 'merdal', 'reposant', 'manque', 'activites', 'sportives']"
51,Center Parcs Het Meerdal,6 mars 2015,4,"Super séjour à het meerdal !! Le dôme et l Aquamundo ( piscine à vagues, bain bouillonnant,  toboggan et la rivière sauvage) sont sympas! Propreté et confort corrects! Pas facile aux français de se faire comprendre et une chaîne TV francophone serait bienvenue !                            ",fr,Centerparc het meerdal !!, mars 2015,"['super', 'het', 'meerdal', 'dome', 'aquamundo', 'piscine', 'vagues', 'bain', 'bouillonnant', 'toboggan', 'riviere', 'sauvage', 'sympas', 'proprete', 'confort', 'corrects', 'facile', 'francais', 'comprendre', 'chaine', 'francophone', 'bienvenue']","['sup', 'het', 'meerdal', 'dom', 'aquamundo', 'piscin', 'vagu', 'bain', 'bouillon', 'toboggan', 'rivier', 'sauvag', 'symp', 'propret', 'confort', 'correct', 'facil', 'franc', 'comprendr', 'chain', 'francophon', 'bienvenu']","['super', 'het', 'meerdal', 'dome', 'aquamundo', 'piscine', 'vagues', 'bain', 'bouillonnant', 'toboggan', 'riviere', 'sauvage', 'sympas', 'proprete', 'confort', 'correct', 'facile', 'francais', 'comprendre', 'chaine', 'francophone', 'bienvenue']"
